review_id,restaurant_id,rating,review_text,review_date
REV-00978,CLT-219,4,Love the ambiance — perfect for a date night in Greater Charlotte. The team here really knows how to take care of their guests. Best peruvian food I've had in Charlotte.,2024-01-23
REV-00979,CLT-219,5,Their special of the day rivals anything I've had in Greater Charlotte. It's an okay spot for a casual meal. Average peruvian restaurant in Charlotte. Love the ambiance — perfect for a date night in Greater Charlotte. Great spot for brunch in the Greater Charlotte area.,2024-04-08
REV-00980,CLT-219,5,"The staff at Machu Picchu made us feel welcome from the start. Great service — our waiter was knowledgeable about the menu. The appetizer sampler is a must-try if you visit Machu Picchu. The decor gives it a cozy, authentic feel.",2024-08-18
REV-00981,CLT-219,5,We couldn't stop eating the special of the day. The team here really knows how to take care of their guests. It's an okay spot for a casual meal. The special of the day was absolutely delicious.,2023-09-05
REV-00982,CLT-219,4,The Greater Charlotte location has a great vibe. Love the ambiance — perfect for a date night in Greater Charlotte. It's convenient if you live nearby but I wouldn't drive across town for it.,2023-05-24
REV-00983,CLT-220,4,We couldn't stop eating the signature dish. Their special of the day rivals anything I've had in Greater Charlotte. They accommodated our dietary restrictions without any fuss. Our server was friendly and attentive.,2023-01-12
REV-00984,CLT-220,5,The Greater Charlotte location has a great vibe. The energy in this place is always lively and welcoming. Some dishes were better than others at Blasian Asian Way.,2023-04-11
REV-00985,CLT-220,4,The energy in this place is always lively and welcoming. Service was fast even on a busy Saturday night. The energy in this place is always lively and welcoming. The staff at Blasian Asian Way made us feel welcome from the start. The chef clearly knows korean cuisine inside and out.,2023-10-22
REV-00986,CLT-220,5,Great service — our waiter was knowledgeable about the menu. Our server was friendly and attentive. The chef clearly knows korean cuisine inside and out.,2023-01-03
REV-00987,CLT-220,3,The food was mediocre at best for a korean restaurant. The place could use a serious deep clean. The korean flavors were authentic and well-balanced. It's an okay spot for a casual meal.,2024-06-26
REV-00988,CLT-220,4,"Their signature dish rivals anything I've had in Greater Charlotte. Love the ambiance — perfect for a date night in Greater Charlotte. The korean flavors were authentic and well-balanced. The decor gives it a cozy, authentic feel. The menu has a great variety of korean options. Their appetizer sampler rivals anything I've had in Greater Charlotte.",2024-09-24
REV-00989,CLT-220,3,"The signature dish was fine — nothing special, nothing terrible. We couldn't stop eating the special of the day. The house salad is a must-try if you visit Blasian Asian Way.",2023-02-18
REV-00990,CLT-221,5,The Elizabeth location has a great vibe. The Elizabeth location has a great vibe. The team here really knows how to take care of their guests. They accommodated our dietary restrictions without any fuss. The team here really knows how to take care of their guests. Their tempura rivals anything I've had in Elizabeth.,2023-09-06
REV-00991,CLT-221,4,Great service — our waiter was knowledgeable about the menu. We couldn't stop eating the miso soup. The energy in this place is always lively and welcoming.,2024-02-22
REV-00992,CLT-221,3,"The team here really knows how to take care of their guests. I'd give it another try, but I wasn't blown away. We couldn't stop eating the tempura.",2024-06-25
REV-00993,CLT-222,3,"The decor gives it a cozy, authentic feel. The american flavors were authentic and well-balanced. Some dishes were better than others at Chex Grill & Wings.",2024-02-04
REV-00994,CLT-222,1,"The service was slow and inattentive. The portions were tiny and the flavors were flat. For the price, I expected much better american food. The restaurant was way too loud — couldn't hear our conversation. Average american restaurant in Charlotte. The service was slow and inattentive.",2024-08-12
REV-00995,CLT-223,3,"The fries was fine — nothing special, nothing terrible. It's an okay spot for a casual meal. Disappointed with the fries — it tasted like it sat under a heat lamp.",2024-07-23
REV-00996,CLT-223,1,"The service was slow and inattentive. The staff seemed disinterested — not what I expect in Greater Charlotte. The burger was fine — nothing special, nothing terrible. The restaurant was way too loud — couldn't hear our conversation.",2023-09-02
REV-00997,CLT-223,4,The staff at Bankers Raw Bar made us feel welcome from the start. The team here really knows how to take care of their guests. Best american food I've had in Charlotte. It's convenient if you live nearby but I wouldn't drive across town for it.,2024-04-22
REV-00998,CLT-223,4,Love the ambiance — perfect for a date night in Greater Charlotte. The energy in this place is always lively and welcoming. Their wings rivals anything I've had in Greater Charlotte.,2023-11-27
REV-00999,CLT-223,2,Disappointed with the burger — it tasted like it sat under a heat lamp. Parking was a nightmare near Bankers Raw Bar. Had to flag someone down just to get the check.,2024-04-17
REV-01000,CLT-223,3,"The steak was fine — nothing special, nothing terrible. It's an okay spot for a casual meal. The burger was fine — nothing special, nothing terrible. The fries was absolutely delicious. They accommodated our dietary restrictions without any fuss. It's convenient if you live nearby but I wouldn't drive across town for it.",2024-08-23
REV-01001,CLT-223,4,"The chef clearly knows american cuisine inside and out. Their mac and cheese rivals anything I've had in Greater Charlotte. The decor gives it a cozy, authentic feel. The Greater Charlotte location has a great vibe. The chef clearly knows american cuisine inside and out. Great service — our waiter was knowledgeable about the menu.",2023-05-18
REV-01002,CLT-223,1,Disappointed with the steak — it tasted like it sat under a heat lamp. The place could use a serious deep clean. My grilled chicken arrived cold and had to be sent back.,2024-06-26
REV-01003,CLT-224,5,The staff at TGI Fridays made us feel welcome from the start. The steak is a must-try if you visit TGI Fridays. We loved the fries — perfectly prepared.,2024-04-07
REV-01004,CLT-224,5,"Every dish we ordered was fresh and flavorful. The outdoor patio is fantastic, especially in the evening. The team here really knows how to take care of their guests. The Greater Charlotte location has a great vibe. They accommodated our dietary restrictions without any fuss.",2023-02-17
REV-01005,CLT-225,4,Their pepperoni pizza rivals anything I've had in Greater Charlotte. The buffalo wings was absolutely delicious. They accommodated our dietary restrictions without any fuss.,2024-09-14
REV-01006,CLT-225,5,"The decor gives it a cozy, authentic feel. Love the ambiance — perfect for a date night in Greater Charlotte. Every dish we ordered was fresh and flavorful.",2023-12-31
REV-01007,CLT-225,5,"Their buffalo wings rivals anything I've had in Greater Charlotte. It's convenient if you live nearby but I wouldn't drive across town for it. Love the ambiance — perfect for a date night in Greater Charlotte. The outdoor patio is fantastic, especially in the evening. We loved the margherita — perfectly prepared. The Greater Charlotte location has a great vibe.",2024-04-03
REV-01008,CLT-225,4,The team here really knows how to take care of their guests. Love the ambiance — perfect for a date night in Greater Charlotte. Some dishes were better than others at Domino's Pizza. The pepperoni pizza was absolutely delicious. The team here really knows how to take care of their guests.,2024-09-12
REV-01009,CLT-225,3,"The staff seemed disinterested — not what I expect in Greater Charlotte. The menu has a good selection but nothing really wowed me. It's convenient if you live nearby but I wouldn't drive across town for it. The outdoor patio is fantastic, especially in the evening. The staff at Domino's Pizza made us feel welcome from the start.",2024-04-08
